Liberal,Conservative,sentiment,Green,Libertarian,twitter_engagement,date,time
0.1940425634,0.4049137533,0.4692214727,0.2701574862,0.1308861226,0.5930800228,09-29-2014,00:08:30
0.2151307762,0.1824951768,0.6634015441,0.4273394346,0.1750346422,0.5661424594,09-29-2014,00:08:10
0.1331178695,0.4781473279,0.3934044242,0.0729894787,0.3157453239,0.7181204018,09-29-2014,00:06:32
0.1817949861,0.215779677,0.4473565817,0.3858146966,0.2166106105,0.6075821354,09-28-2014,23:57:20
0.220084995,0.2659976482,0.2076590359,0.3077260554,0.2061913162,0.5335139525,09-28-2014,01:40:27
0.308937639,0.1791783869,0.7654973865,0.202682659,0.3092012703,0.6499254529,09-28-2014,00:35:44
0.1361252666,0.092002809,0.9891399145,0.7037272453,0.0681447014,0.649414708,09-28-2014,00:35:22
0.2023333907,0.1996626258,0.5638648272,0.3850913048,0.2129126787,0.6287157127,09-28-2014,00:33:07
0.26142326,0.1704124063,0.9445309639,0.3910545409,0.1771097928,0.6390420937,09-28-2014,00:30:37
0.0532849133,0.8402815461,0.3634858131,0.0125661287,0.0938674361,0.5661896291,09-27-2014,02:10:01
0.0883919597,0.553298533,0.8955895901,0.1077316478,0.2505778074,0.5780577804,09-26-2014,22:52:39
0.2436959594,0.1183256581,0.9328843355,0.375703305,0.26227507,0.6166686205,09-26-2014,22:35:57
0.2522886693,0.1245411783,0.9751003981,0.3639770448,0.2591931224,0.6429902208,09-26-2014,22:30:41
0.1544371843,0.3332675695,0.8117453456,0.1281533241,0.3841419816,0.5644570143,09-26-2014,20:12:02
0.3559965491,0.0166026466,0.6294447184,0.5188372731,0.1085635871,0.4810875431,09-26-2014,19:35:21
0.1020626426,0.3506222665,0.6202115417,0.2735135853,0.2738015056,0.532697215,09-26-2014,19:19:25
0.1554675102,0.1137932092,0.5051512122,0.3532661498,0.3774732053,0.5329708958,09-26-2014,18:01:15
0.1655500382,0.1185326725,0.4860049784,0.5584537983,0.1574635059,0.4962942404,09-26-2014,15:40:11
0.1621970832,0.3891323209,0.8220157027,0.112877816,0.3357928097,0.6729213584,09-26-2014,13:53:12
0.3463454247,0.2382201105,0.9818426967,0.2160138786,0.1994206011,0.7287890774,09-26-2014,13:44:12
0.1431340128,0.1561596245,0.8526186943,0.0465752929,0.6541311145,0.7186178897,09-26-2014,13:40:49
0.1423185617,0.2421616763,0.9732542038,0.3824751675,0.2330446392,0.7498360617,09-26-2014,13:37:32
0.2253079116,0.1416802555,0.9862522483,0.4904469252,0.1425648779,0.7262401722,09-26-2014,13:35:20
0.2174068987,0.1448598504,0.8865371346,0.4183750749,0.2193581611,0.5646260473,09-26-2014,12:27:03
0.2065959126,0.1157197729,0.9972444773,0.4989726245,0.1787116826,0.5495341851,09-26-2014,12:23:07
0.13119407,0.200012669,0.7181072831,0.4035715759,0.2652216852,0.6388312484,09-25-2014,21:17:33
0.2227522731,0.1533974707,0.1754473895,0.2792887688,0.344561398,0.5541956602,09-25-2014,20:35:11
0.1704502404,0.2244374305,0.4385334849,0.2565829158,0.3485293388,0.4948689571,09-25-2014,20:03:17
0.1309090704,0.3080832064,0.9138433337,0.1606614441,0.4003462493,0.5968096365,09-25-2014,17:18:34
0.2164824754,0.1727681905,0.9383226037,0.2817964554,0.3289529383,0.6551931282,09-25-2014,15:41:49
0.162556693,0.1776835918,0.651545465,0.4736481607,0.1861115396,0.5447905364,09-25-2014,15:25:41
0.2604285777,0.1811023504,0.9599499106,0.3500310183,0.2084380388,0.7579344316,09-25-2014,15:07:38
0.1956673414,0.1904375702,0.5853844285,0.3896433413,0.2242517322,0.5556219308,09-25-2014,06:53:17
0.2633870244,0.2687218189,0.9380341768,0.1660940647,0.3017971218,0.7269345099,09-25-2014,05:59:06
0.1819563955,0.2764473855,0.5075165629,0.302580148,0.2390161902,0.6014246019,09-25-2014,00:08:25
0.1947782338,0.2209573835,0.7221776843,0.3375936747,0.246670723,0.6558752409,09-25-2014,00:06:49
0.2472887933,0.3667905927,0.7249802351,0.1063354239,0.2795851827,0.6774097588,09-25-2014,00:00:01
0.1807938516,0.3753702044,0.5967059135,0.1932270676,0.2506089211,0.6231265883,09-24-2014,23:48:15
0.2170728296,0.3414378166,0.9724371433,0.286776185,0.1547132134,0.5297235368,09-24-2014,20:05:14
0.1958563775,0.1696658432,0.5441362262,0.4538035095,0.1806742549,0.6356876506,09-24-2014,19:53:01
0.1858176142,0.4055766463,0.7022873163,0.2322132736,0.1763925105,0.5632916681,09-24-2014,19:48:34
0.2404182106,0.2166240364,0.4776072204,0.3254087269,0.2175490856,0.6606450912,09-24-2014,19:26:54
0.1854715943,0.1900039166,0.4184021652,0.4384029806,0.186121434,0.4419993382,09-24-2014,19:00:38
0.1615194678,0.177573055,0.989123404,0.475378871,0.1855286509,0.7685342655,09-24-2014,15:03:55
0.1855425835,0.1825451702,0.4619991183,0.4447763264,0.1871358603,0.5141458181,09-24-2014,14:42:20
0.1107848138,0.1792352647,0.676425457,0.1126248688,0.5973550677,0.6529753667,09-24-2014,04:57:49
0.0998391882,0.635369122,0.3406177759,0.0734705031,0.1913212091,0.6345484377,09-24-2014,04:56:15
0.1877526492,0.2287044227,0.9698940516,0.2996068895,0.2839359939,0.7269008859,09-24-2014,00:46:45
0.2531888783,0.1656187624,0.7739880681,0.3354353905,0.2457569093,0.5676056759,09-24-2014,00:29:51
0.2558645904,0.1682511568,0.7890473604,0.2906383276,0.2852458954,0.6318225451,09-23-2014,23:42:53
0.2444999516,0.2435407192,0.6496065855,0.3064613044,0.2054980397,0.6871576672,09-23-2014,23:41:20
0.2002843022,0.1771139055,0.6162606478,0.4039106071,0.2186911553,0.6292999354,09-23-2014,23:40:56
0.2335075885,0.1578947902,0.7683856487,0.3411229253,0.2674746811,0.6796975323,09-23-2014,23:37:57
0.2164910585,0.2509782314,0.7255221009,0.3296993971,0.2028313577,0.5669968527,09-23-2014,23:36:32
0.2831800878,0.1998508275,0.8119235635,0.2954905033,0.221478492,0.5640674466,09-23-2014,23:35:56
0.1882151067,0.1994767636,0.741517067,0.407400161,0.2049079835,0.663404217,09-23-2014,23:35:22
0.1128876135,0.3100297153,0.9057538509,0.1758131087,0.4012695849,0.619931902,09-23-2014,23:31:35
0.2099054754,0.1547548324,0.0441356599,0.3338324726,0.301507175,0.5602710714,09-23-2014,23:28:39
0.1487575024,0.1947013438,0.9369255304,0.2994267941,0.3571143746,0.7535396852,09-23-2014,21:41:10
0.1619638801,0.3314779103,0.8271802068,0.2172639668,0.2892942131,0.5426661213,09-23-2014,21:32:15
0.257892549,0.0624260977,0.5784130692,0.5354559422,0.1442254335,0.5054816748,09-23-2014,20:27:21
0.270511061,0.1664975435,0.0362741612,0.3757616282,0.1872297525,0.5232526602,09-23-2014,20:12:56
0.158407107,0.098264277,0.781201005,0.1072819009,0.6360467672,0.4988734373,09-23-2014,20:06:14
0.1271199733,0.224336192,0.4001940191,0.3003083169,0.3482354581,0.655621091,09-23-2014,20:03:46
0.1829212308,0.2299488634,0.1965927333,0.3378878832,0.2492420673,0.5272261774,09-23-2014,19:44:12
0.2191255391,0.2149248421,0.3157714903,0.3552431166,0.2107064873,0.4866493119,09-23-2014,13:55:33
0.2270899564,0.2241763175,0.977273643,0.3807075918,0.1680260897,0.7511481052,09-23-2014,13:17:48
0.1403167844,0.5861104131,0.6214276552,0.0249478929,0.2486249506,0.5979774161,09-23-2014,13:15:38
0.1324416548,0.1439763308,0.6590864658,0.6106580496,0.1129239798,0.6352879889,09-23-2014,13:09:51
0.1361927539,0.0980657935,0.4108915031,0.691647768,0.0740936846,0.5961771632,09-23-2014,13:08:45
0.2276990712,0.1824857444,0.7245243788,0.469237417,0.1205777824,0.7146013396,09-23-2014,13:05:39
0.269933641,0.2430674434,0.4336996675,0.3332413137,0.153757602,0.6636385668,09-23-2014,13:03:04
0.1656729877,0.3209487498,0.7783642411,0.2773251235,0.2360530794,0.6192857749,09-23-2014,10:45:34
0.1318623573,0.1911168396,0.7115040421,0.2210296243,0.4559912384,0.6322186271,09-23-2014,10:41:31
0.2245064825,0.1652380675,0.4401368201,0.2192185372,0.3910368979,0.6973264727,09-23-2014,02:22:12
0.2302840501,0.4248214662,0.8957309723,0.1142548919,0.230639562,0.521277021,09-22-2014,22:38:54
0.2231533974,0.2565085292,0.8119254112,0.326066941,0.1942711771,0.5347771673,09-22-2014,19:25:32
0.1564885527,0.2561383545,0.0207890738,0.1966925412,0.3906805217,0.5762142601,09-22-2014,19:24:07
0.1070740521,0.1323236674,0.4315136969,0.6306338906,0.1299683601,0.4867071465,09-22-2014,18:58:07
0.1867616922,0.1966478229,0.5428600907,0.420212239,0.1963782907,0.4645677226,09-22-2014,18:27:51
0.1529574394,0.1615358293,0.0117882257,0.4052825272,0.2802242041,0.4388598284,09-22-2014,13:49:37
0.2553324401,0.2592006326,0.2651076019,0.2225590646,0.2629078031,0.6971432064,09-22-2014,12:41:25
0.3082308769,0.4061815739,0.8977224231,0.1208167523,0.1647707522,0.7623578407,09-22-2014,12:03:17
0.3348268867,0.1359520108,0.536023438,0.3381742835,0.1910467744,0.5616664961,09-22-2014,11:58:59
0.1693132371,0.2355397195,0.961355567,0.3967638314,0.1983831674,0.7082993244,09-22-2014,11:58:21
0.2839060724,0.327036351,0.5418343544,0.24856022,0.1404973865,0.5526881085,09-22-2014,11:25:20
0.1867639869,0.2084871233,0.7593237162,0.4243055284,0.1804433316,0.6054067184,09-22-2014,11:15:12
0.4513874054,0.1042268202,0.9416413903,0.3418200016,0.1025656909,0.6311444397,09-22-2014,11:15:01
0.1960096508,0.1910081208,0.6393043399,0.4021607339,0.2108214349,0.5810721696,09-22-2014,10:55:38
0.3138903975,0.172815159,0.8226450086,0.3292755187,0.1840189248,0.6758287744,09-22-2014,10:54:56
0.1320792884,0.4831692278,0.7901690006,0.207834065,0.1769175082,0.5553304904,09-22-2014,10:54:24
0.1815871149,0.1372463554,0.9370675087,0.4217915535,0.2593749762,0.488599988,09-22-2014,10:34:21
0.2123273611,0.2185547948,0.2985736132,0.3557058275,0.2134119868,0.4786708887,09-22-2014,00:38:12
0.1127896681,0.1781041622,0.5655348897,0.6121110916,0.0969951674,0.6998268947,09-21-2014,00:24:34
0.2446608543,0.22447896,0.4401511848,0.0404430926,0.490417093,0.5087455137,09-20-2014,14:19:55
0.1693598032,0.344430387,0.3149183989,0.253654331,0.232555449,0.629181798,09-20-2014,13:52:45
0.2190986872,0.1510198265,0.0092447447,0.423440814,0.2064406574,0.604474332,09-20-2014,13:12:07
0.2419421375,0.2389573157,0.0410819016,0.2054487467,0.3136518896,0.5533787514,09-20-2014,13:05:57
0.1402323246,0.2996427119,0.8286731243,0.2020038217,0.3581211567,0.5598677422,09-20-2014,09:03:24
0.1947959363,0.2551974356,0.5756232142,0.1043723896,0.4456342161,0.6300867427,09-20-2014,08:52:34
0.1961113662,0.4320715964,0.0284666773,0.0815056786,0.2903113663,0.5981039742,09-20-2014,01:44:26
0.1995287836,0.2121336758,0.7581806779,0.3163936734,0.2719438672,0.5570826174,09-20-2014,01:33:35
0.125717923,0.3494653702,0.981864512,0.1403869539,0.3844297528,0.637449839,09-19-2014,20:40:32
0.1744326204,0.3749229312,0.9298000932,0.2351761609,0.2154682726,0.5099237956,09-19-2014,19:26:54
0.1945789158,0.1714084893,0.8236537576,0.3928896189,0.2411229461,0.5440261084,09-19-2014,19:08:03
0.2095152289,0.209217608,0.7402447462,0.371689558,0.2095776796,0.5932856655,09-19-2014,18:29:33
0.2186701149,0.1720164269,0.1394287497,0.3856321573,0.2236812562,0.668133103,09-19-2014,17:59:51
0.1012754589,0.1316692233,0.082007803,0.6772733927,0.0897819027,0.5627365868,09-19-2014,17:47:48
0.1589203626,0.1795950234,0.6950778365,0.3352386951,0.3262459338,0.5314791173,09-19-2014,17:41:27
0.1276480407,0.0847626328,0.9703267813,0.3448089361,0.4427804351,0.6110570362,09-19-2014,16:15:50
0.1660134345,0.2892187834,0.8369809985,0.2530865073,0.2916812599,0.5923543116,09-19-2014,16:11:31
0.1666692197,0.2270054668,0.8082254529,0.3565500975,0.2497752309,0.4917098263,09-19-2014,16:04:44
0.0413876437,0.0164363775,0.2751569152,0.9341538548,0.0080221817,0.5801180781,09-19-2014,15:52:07
0.1947439462,0.1902890205,0.9906226993,0.4050039351,0.209963128,0.6490291831,09-19-2014,15:51:25
0.3960410058,0.1240232363,0.9823725224,0.3853861988,0.0945495144,0.6064261306,09-18-2014,20:20:17
0.2151643485,0.1746384054,0.8901087642,0.343200773,0.2669964433,0.5156580186,09-18-2014,20:17:50
0.2026337683,0.3825026751,0.7419718504,0.1177297831,0.2971337438,0.6785913138,09-18-2014,13:30:05
0.5326922536,0.1148403287,0.702876687,0.1548366994,0.197630778,0.6163034642,09-18-2014,13:18:34
0.2233946472,0.1880484223,0.8932927251,0.3894914985,0.1990653425,0.5317234431,09-18-2014,13:18:03
0.2100737095,0.2806200683,0.6140950322,0.2723698318,0.2369364649,0.5593649817,09-18-2014,13:17:12
0.1786682159,0.2865243852,0.4662194252,0.2432477921,0.2915596068,0.6938204904,09-18-2014,13:17:04
0.1767867357,0.1802770495,0.7762248516,0.377846092,0.2650900781,0.6009366215,09-18-2014,13:12:48
0.1271612942,0.278001219,0.9548352361,0.2672792077,0.3275583386,0.6636108881,09-18-2014,13:09:02
0.2388349921,0.2382622212,0.363219142,0.2993064225,0.2235963792,0.572940699,09-18-2014,12:59:57
0.2815854549,0.1473148316,0.9739595056,0.3464539051,0.2246457934,0.6233213194,09-18-2014,12:59:42
0.1872249395,0.0597054511,0.537699759,0.627153933,0.125915736,0.6181266089,09-18-2014,12:58:28
0.1743500531,0.2117852867,0.6551290751,0.38640064,0.2274640203,0.6422437381,09-18-2014,12:56:13
0.202590391,0.1876142919,0.9913364053,0.3994080126,0.2103873044,0.6971576481,09-18-2014,00:57:06
0.1607894748,0.087950848,0.7130836248,0.6012377739,0.1500218958,0.619115657,09-18-2014,00:14:45
0.2032152712,0.2302344292,0.9494771361,0.300722003,0.2658283114,0.7309040339,09-18-2014,00:12:12
0.189386338,0.1971469223,0.8555073142,0.3888384402,0.2246282697,0.5291664321,09-18-2014,00:09:17
0.1536215097,0.3127188385,0.7289971113,0.3092899024,0.2243697196,0.5111329448,09-17-2014,21:03:17
0.1837075353,0.2318688929,0.0915107802,0.0767962188,0.507627368,0.6390114951,09-17-2014,20:45:35
0.1859849691,0.1813567579,0.661198616,0.2083285898,0.4243296087,0.5849223978,09-17-2014,20:45:02
0.1500801593,0.3464652896,0.79483217,0.2690633237,0.2343912274,0.5846233627,09-17-2014,20:39:02
0.0952483565,0.2592670023,0.7399936318,0.418094933,0.2273897231,0.588915096,09-17-2014,20:34:24
0.0800710991,0.1134867296,0.5842812657,0.5992542505,0.2071879655,0.4819966544,09-17-2014,20:02:27
0.1686450839,0.3188348114,0.9799795747,0.3330133855,0.179506734,0.7374685914,09-17-2014,14:30:57
0.0088740448,0.0227763411,0.7417977452,0.964646101,0.003703557,0.5353491138,09-17-2014,14:26:26
0.1938003153,0.3612497449,0.4808852077,0.2430083901,0.2019415051,0.6018227147,09-17-2014,14:03:26
0.2086975127,0.2361169308,0.9841317534,0.3394544721,0.2157311291,0.7103732086,09-17-2014,12:19:39
0.063297838,0.7484885454,0.7227122784,0.0635215491,0.1246921346,0.6251829192,09-17-2014,12:19:28
0.0588473864,0.698641777,0.4307610095,0.0449409261,0.1975698322,0.6387974206,09-17-2014,12:19:18
0.1786238402,0.4168836176,0.076409772,0.1151636764,0.2893288732,0.6645313932,09-17-2014,12:18:19
0.2120264173,0.2033534646,0.9677018523,0.3935020566,0.1911180615,0.7075843907,09-17-2014,12:17:26
0.1730898917,0.3342410624,0.7876998186,0.2672596276,0.2254095078,0.6312397142,09-17-2014,12:17:16
0.1593492478,0.2480902225,0.5609789491,0.3615105152,0.2310499996,0.6820669963,09-17-2014,12:16:52
0.1999734938,0.208382979,0.9074987769,0.3650909364,0.2265525758,0.5921182957,09-17-2014,12:16:35
0.2196455151,0.1988249123,0.7577974796,0.2926961184,0.2888334394,0.7304045986,09-17-2014,12:15:57
0.1791797727,0.2286096662,0.7444268465,0.3116163611,0.2805941403,0.6774342593,09-17-2014,12:14:50
0.157976687,0.4654115736,0.8140982985,0.1489604861,0.2276512831,0.7342048987,09-17-2014,12:14:38
0.1359514445,0.35742715,0.7771194577,0.1113708541,0.3952505589,0.5947802661,09-17-2014,12:14:29
0.1783385575,0.2417114228,0.9789076447,0.1786358207,0.401314199,0.620324351,09-17-2014,12:13:43
0.1220222712,0.3782241046,0.7918171883,0.1782450229,0.3215086162,0.6949140622,09-17-2014,12:13:24
0.1613972485,0.2828343213,0.1395103186,0.1630756855,0.3926927149,0.6297226569,09-17-2014,12:12:55
0.056022428,0.7578094602,0.9018781185,0.0299415179,0.1562266052,0.613631247,09-17-2014,12:12:38
0.1856584251,0.2109690756,0.8453026414,0.3490751684,0.2542973161,0.6396361239,09-17-2014,12:12:21
0.2102562189,0.1827880442,0.3728957474,0.3816857338,0.2252701074,0.7450968261,09-17-2014,12:12:07
0.1017852426,0.4805112779,0.8034569621,0.1659979224,0.2517055571,0.6668404634,09-17-2014,12:11:51
0.1997017115,0.248683989,0.672606349,0.3236753345,0.2279390544,0.5710802664,09-17-2014,12:11:34
0.1489002407,0.2546038032,0.4288634658,0.3480274379,0.2484686077,0.6355810472,09-17-2014,12:11:09
0.0654178709,0.2839191258,0.6136738658,0.1120085642,0.5386544466,0.7613473687,09-17-2014,12:10:05
0.2148727775,0.1895934343,0.9019586444,0.3508230746,0.244710803,0.7326448729,09-17-2014,12:09:54
0.1264536977,0.2592850327,0.7646424174,0.1719586402,0.4423026741,0.7355063841,09-17-2014,12:08:43
0.2047148794,0.2063095272,0.3987783194,0.3728446066,0.2161309272,0.7555254086,09-17-2014,12:08:32
0.2577300072,0.1890369505,0.7783735394,0.3048460186,0.248386994,0.5858319564,09-17-2014,12:07:51
0.194678843,0.2423206419,0.8028498888,0.2857623696,0.2772381306,0.6811639422,09-17-2014,12:07:34
0.1622790992,0.3625870943,0.1062208638,0.2393805236,0.2357532829,0.6771042981,09-17-2014,12:07:11
0.1506644487,0.360158205,0.1477696598,0.1214448959,0.3677324355,0.6554980372,09-17-2014,12:06:50
0.1998312026,0.3171149492,0.0566969886,0.1926335692,0.2904202938,0.6974822945,09-17-2014,12:05:43
0.1389487833,0.1849044263,0.5453113914,0.1719829142,0.5041638613,0.6563895292,09-17-2014,12:05:22
0.1936349273,0.2209955156,0.9535686374,0.3092567623,0.2761127651,0.6494892354,09-17-2014,12:05:12
0.0883368328,0.3591962159,0.6457415819,0.0413100868,0.5111569762,0.7108944198,09-17-2014,12:04:59
0.2151684612,0.2111804783,0.8617134094,0.3428484499,0.2308025956,0.5837359677,09-17-2014,12:04:41
0.2289247513,0.1649793684,0.643876195,0.2710164189,0.3350794613,0.7265893927,09-17-2014,12:03:40
0.1380027384,0.2088645101,0.66084975,0.2019671202,0.4511656165,0.7422190176,09-17-2014,12:03:31
0.2244757563,0.1899488717,0.046379704,0.2522105575,0.3333648443,0.6952234091,09-17-2014,12:02:08
0.3468793631,0.0659260973,0.9648475647,0.4655312598,0.1216632798,0.7181907828,09-17-2014,12:01:49
0.232071504,0.2049536258,0.9056298137,0.3425476849,0.2204271853,0.6286783978,09-17-2014,12:01:38
0.200149253,0.0870162547,0.4927182794,0.354598701,0.358235836,0.6391092072,09-17-2014,12:01:22
0.177330032,0.2477012426,0.3147874773,0.3406710625,0.2342976481,0.6411067151,09-17-2014,12:01:10
0.0993179232,0.4998174906,0.3906671405,0.1336076707,0.2672568858,0.6094019474,09-17-2014,12:00:24
0.1562196463,0.3761498928,0.4527325928,0.2133619338,0.2542685866,0.5628305406,09-17-2014,11:29:20
0.2198787481,0.1923367679,0.3579494953,0.2176937908,0.3700906336,0.5695532051,09-16-2014,22:25:09
0.1883675903,0.2732141614,0.7586189508,0.1673858613,0.3710324168,0.5641395521,09-16-2014,20:58:27
0.2152642459,0.2159239054,0.3648740351,0.3674522936,0.2013596445,0.5903816503,09-16-2014,20:39:34
0.1651174873,0.1872346699,0.8086996675,0.3031549156,0.3444927931,0.4978879483,09-16-2014,20:37:34
0.2562955022,0.3163646758,0.9721541405,0.2242543548,0.2030854821,0.584908118,09-16-2014,19:26:29
0.1827556193,0.2748665214,0.9879207015,0.3041189313,0.2382589132,0.667847421,09-16-2014,16:46:56
0.1692190766,0.4893283546,0.2384665459,0.1360727549,0.2053798139,0.7063199707,09-16-2014,16:20:04
0.2537355721,0.1907169968,0.9208797216,0.3705217242,0.1850257516,0.6784392485,09-16-2014,16:16:32
0.137176767,0.5057245493,0.9077749252,0.0790523887,0.2780463099,0.5882580447,09-16-2014,16:13:46
0.2008640319,0.1725771576,0.5547215939,0.3313618898,0.2951968908,0.5205302058,09-16-2014,16:04:47
0.1473526657,0.2247096151,0.6637262106,0.2716760933,0.356261611,0.5805365704,09-16-2014,15:29:20
0.1950197071,0.2181554884,0.6051248908,0.3640562296,0.2227685601,0.5417687927,09-16-2014,15:19:36
0.1013877839,0.2051428705,0.7213395834,0.4097721577,0.2836972475,0.5026035296,09-16-2014,15:18:30
0.2867810428,0.2088335752,0.767729938,0.3168779016,0.1875074208,0.4856970075,09-16-2014,12:55:22
0.1782200634,0.205553934,0.4661708772,0.2789564431,0.337269634,0.5977938141,09-16-2014,12:49:28
0.4501777291,0.3038185835,0.745793581,0.0547592491,0.1912444532,0.6067958763,09-16-2014,12:16:09
0.1752083153,0.1816820651,0.5114420056,0.3712031543,0.2719064057,0.5451811314,09-16-2014,12:13:04
0.1405843794,0.2344968915,0.6959166527,0.1905890405,0.4343296587,0.6343636136,09-15-2014,20:47:19
0.1001378074,0.6319664717,0.4511088133,0.0862544402,0.1816412807,0.5305159264,09-15-2014,20:27:21
0.3809671104,0.1654841155,0.4445590079,0.2892172635,0.164331466,0.6091359001,09-15-2014,20:17:41
0.2087133676,0.1252017319,0.0379911847,0.4124762118,0.2536087334,0.5400197198,09-15-2014,20:11:30
0.1990105063,0.1715819389,0.3969070613,0.4430835247,0.1863241047,0.5279367799,09-15-2014,20:03:38
0.1841726303,0.195976913,0.4038872123,0.4278509319,0.1919995844,0.577312169,09-15-2014,19:24:12
0.555177927,0.05417509,0.7581276298,0.2504920065,0.1401551068,0.523419359,09-15-2014,17:28:18
0.2199755013,0.1232988164,0.9656656384,0.4866833091,0.1700423211,0.6474116097,09-15-2014,13:59:08
0.2587734759,0.2123318017,0.9745268822,0.2758133113,0.2530813813,0.7043324724,09-15-2014,12:28:50
0.1954049766,0.2043090463,0.9409269094,0.3846294284,0.2156565189,0.5314597187,09-15-2014,10:51:32
0.161458239,0.489869982,0.6332476735,0.109463416,0.2392083108,0.5719744432,09-15-2014,02:02:16
0.2050911635,0.2163735628,0.7447534204,0.3329443634,0.2455909103,0.7218673706,09-15-2014,02:01:15
0.2194618732,0.2580623031,0.4584141076,0.3106408715,0.2118350118,0.712021164,09-14-2014,23:32:11
0.2059218287,0.272959888,0.6387479901,0.2320177108,0.2891005576,0.6358137021,09-14-2014,23:30:20
0.1921612769,0.2159813046,0.5625067353,0.352988869,0.2388685495,0.7045560186,09-14-2014,23:30:03
0.2152686566,0.2601490021,0.9530545473,0.3000615835,0.2245207578,0.6946650026,09-14-2014,23:20:59
0.1132754311,0.5520555377,0.6399800181,0.0752673149,0.2594017088,0.6553345046,09-14-2014,03:13:29
0.2661439776,0.1424402148,0.8825711012,0.3759900033,0.2154258788,0.6645839209,09-14-2014,02:12:27
0.1677839458,0.1644233465,0.8542295098,0.5113756657,0.1564170569,0.6911769462,09-14-2014,02:02:54
0.1587341577,0.3535338342,0.1201651394,0.2360821366,0.2516499162,0.5433817983,09-13-2014,23:54:43
0.1750243902,0.3024178445,0.3706487119,0.3995886445,0.1229691356,0.6496904037,09-13-2014,23:46:38
0.1688753068,0.1618748456,0.7542039156,0.339040786,0.3302090764,0.5915373491,09-13-2014,23:38:14
0.1390617192,0.176959008,0.2114098072,0.4642012119,0.2197780013,0.6363173591,09-13-2014,23:36:13
0.3715067208,0.2096695453,0.0947631374,0.1131511852,0.3056725264,0.6035804325,09-13-2014,22:54:03
0.405929327,0.1384202093,0.7980385423,0.1888072491,0.2668432593,0.6280299444,09-13-2014,22:50:42
0.2483320087,0.1111986935,0.5654337406,0.4536214471,0.1868479103,0.6595770569,09-13-2014,22:48:05
0.2380703688,0.1616533399,0.7848090529,0.4299007952,0.1703754067,0.6128048819,09-13-2014,22:47:28
0.240416646,0.2227411717,0.6190819144,0.2939602733,0.2428819537,0.6083701537,09-13-2014,22:45:37
0.210672304,0.1996427774,0.8642450571,0.3236042261,0.2660806775,0.5673196955,09-13-2014,22:21:34
0.1912424564,0.1992154121,0.9652895331,0.3161925077,0.2933496237,0.7844987268,09-13-2014,22:19:14
0.2567219734,0.2662990987,0.6604405046,0.250215888,0.2267629951,0.6643002201,09-13-2014,22:17:44
0.3233106732,0.188033402,0.1359939873,0.3700825572,0.1185734048,0.7365905949,09-13-2014,22:00:55
0.2002170533,0.1243848354,0.5440891385,0.4142623842,0.261135757,0.6654642479,09-13-2014,19:12:36
0.2232804,0.0838851407,0.3494516909,0.3223799765,0.37045452,0.6204437782,09-13-2014,19:12:02
0.2015215755,0.2337177098,0.6260916591,0.3352303207,0.2295304239,0.6572076382,09-13-2014,19:10:11
0.1689160615,0.3331772089,0.9115105271,0.2930232584,0.2048834562,0.4828339854,09-12-2014,20:21:55
0.7001342773,0.0576192029,0.209135443,0.0769996047,0.1652469337,0.4776565474,09-12-2014,20:12:43
0.3790704906,0.3885339499,0.4062056839,0.1040707305,0.1283248216,0.6190373578,09-12-2014,20:04:22
0.0409261622,0.0333174951,0.5154879689,0.8464479446,0.0793083906,0.493131495,09-12-2014,19:25:32
0.2056083083,0.1712129116,0.1101580635,0.2841237485,0.3390550315,0.5766295286,09-12-2014,18:46:22
0.3600271344,0.0720520169,0.356433779,0.2924685478,0.2754522264,0.5314131634,09-12-2014,17:29:10
0.1852866709,0.2103096992,0.3768643737,0.3994030952,0.2050005347,0.5816023964,09-12-2014,17:10:59
0.0809292123,0.0488143452,0.459058851,0.8075510263,0.0627055019,0.572279417,09-12-2014,16:58:09
0.1717873067,0.4483717978,0.0182447098,0.0758996382,0.3039412498,0.6388369536,09-12-2014,11:13:54
0.0523166768,0.7772003412,0.8030333519,0.015433033,0.1550499201,0.7255594992,09-11-2014,13:20:26
0.2415031344,0.1728596687,0.3318475485,0.3843618929,0.2012753636,0.5752140718,09-11-2014,12:35:23
0.1144204736,0.2832809389,0.8121608496,0.1245535389,0.4777450562,0.5717282423,09-11-2014,12:12:25
0.1369482875,0.273919642,0.7532124519,0.150554046,0.43857795,0.5523713645,09-11-2014,11:09:17
0.2433806062,0.3436147571,0.6897999644,0.0507349707,0.3622696698,0.6718742398,09-11-2014,09:16:01
0.2299318165,0.1471376866,0.7134244442,0.3604823947,0.2624481022,0.6239307117,09-11-2014,09:10:58
0.2142190039,0.2672775984,0.8363297582,0.2952352464,0.2232681364,0.5756562739,09-11-2014,09:09:07
0.1826083958,0.2747580111,0.9205520153,0.2653898001,0.2772437632,0.6929383281,09-11-2014,09:08:11
0.1996765286,0.2020526975,0.7574207187,0.353985548,0.2442852557,0.6496310505,09-11-2014,08:56:49
0.0778643712,0.7689599395,0.5584090948,0.0249244682,0.1282511503,0.6489265173,09-11-2014,08:51:14
0.1270464957,0.380364418,0.8881536722,0.0608533174,0.4317357838,0.7256636713,09-11-2014,08:50:26
0.1145035401,0.5706011057,0.8043317795,0.0797460973,0.2351492494,0.703232151,09-11-2014,08:49:11
